1352057346096
eduroam,00:0c:e6:c8:95:42,-82,5180
eduroam,00:0c:e6:c9:2e:02,-78,2437
eduroam,00:0c:e6:c8:86:42,-83,5180
eduroam,00:0c:e6:c8:9f:02,-83,2412
eduroam,00:0c:e6:c8:a1:02,-88,2412

1352057349100
eduroam,00:0c:e6:c9:30:02,-42,2437
eduroam,00:0c:e6:c8:9d:02,-67,2412
eduroam,00:0c:e6:c8:86:02,-52,2412
eduroam,00:0c:e6:c8:9d:42,-70,5180
eduroam,00:0c:e6:c8:93:02,-71,2412
eduroam,00:0c:e6:c9:30:42,-60,5180
eduroam,00:0c:e6:c9:31:02,-60,2437
eduroam,00:0c:e6:c8:95:02,-81,2412
eduroam,00:0c:e6:c8:a0:02,-81,2412
eduroam,00:0c:e6:c9:2f:02,-76,2437
eduroam,00:0c:e6:c8:92:42,-83,5180
eduroam,00:0c:e6:c9:31:42,-85,5180
eduroam,00:0c:e6:c8:88:42,-91,5180
eduroam,00:0c:e6:c8:8f:42,-91,5180
eduroam,00:0c:e6:c8:92:02,-74,2412
eduroam,00:0c:e6:c8:95:42,-82,5180
eduroam,00:0c:e6:c9:2e:02,-78,2437
eduroam,00:0c:e6:c8:86:42,-83,5180
eduroam,00:0c:e6:c8:9f:02,-83,2412
eduroam,00:0c:e6:c8:a1:02,-88,2412

1352057350099
eduroam,00:0c:e6:c9:30:02,-51,2437
eduroam,00:0c:e6:c8:9d:02,-67,2412
eduroam,00:0c:e6:c8:86:02,-63,2412
eduroam,00:0c:e6:c8:9d:42,-67,5180
eduroam,00:0c:e6:c8:93:02,-58,2412
eduroam,00:0c:e6:c9:30:42,-70,5180
eduroam,00:0c:e6:c9:31:02,-56,2437
eduroam,00:0c:e6:c8:95:02,-71,2412
eduroam,00:0c:e6:c8:a0:02,-81,2412
eduroam,00:0c:e6:c9:2f:02,-70,2437
eduroam,00:0c:e6:c8:92:42,-78,5180
eduroam,00:0c:e6:c8:88:42,-91,5180
eduroam,00:0c:e6:c8:92:02,-63,2412
eduroam,00:0c:e6:c8:95:42,-75,5180
eduroam,00:0c:e6:c9:2e:02,-75,2437
eduroam,00:0c:e6:c8:86:42,-83,5180
eduroam,00:0c:e6:c8:9f:02,-74,2412
eduroam,00:0c:e6:c8:a1:02,-88,2412
eduroam,00:0c:e6:c8:93:42,-71,5180
eduroam,00:0c:e6:c8:88:02,-73,2412
eduroam,00:0c:e6:c8:9c:02,-78,2412

1352057351099
eduroam,00:0c:e6:c9:30:02,-51,2437
eduroam,00:0c:e6:c8:9d:02,-67,2412
eduroam,00:0c:e6:c8:86:02,-63,2412
eduroam,00:0c:e6:c8:9d:42,-67,5180
eduroam,00:0c:e6:c8:93:02,-58,2412
eduroam,00:0c:e6:c9:30:42,-70,5180
eduroam,00:0c:e6:c9:31:02,-56,2437
eduroam,00:0c:e6:c8:95:02,-71,2412
eduroam,00:0c:e6:c8:a0:02,-81,2412
eduroam,00:0c:e6:c9:2f:02,-70,2437
eduroam,00:0c:e6:c8:92:42,-78,5180
eduroam,00:0c:e6:c8:88:42,-91,5180
eduroam,00:0c:e6:c8:92:02,-63,2412
eduroam,00:0c:e6:c8:95:42,-75,5180
eduroam,00:0c:e6:c9:2e:02,-75,2437
eduroam,00:0c:e6:c8:86:42,-83,5180
eduroam,00:0c:e6:c8:9f:02,-74,2412
eduroam,00:0c:e6:c8:a1:02,-88,2412
eduroam,00:0c:e6:c8:93:42,-71,5180
eduroam,00:0c:e6:c8:88:02,-73,2412
eduroam,00:0c:e6:c8:9c:02,-78,2412

1352057352100
eduroam,00:0c:e6:c9:30:02,-49,2437
eduroam,00:0c:e6:c8:9d:02,-53,2412
eduroam,00:0c:e6:c8:86:02,-65,2412
eduroam,00:0c:e6:c8:9d:42,-63,5180
eduroam,00:0c:e6:c8:93:02,-51,2412
eduroam,00:0c:e6:c9:30:42,-70,5180
eduroam,00:0c:e6:c9:31:02,-62,2437
eduroam,00:0c:e6:c8:95:02,-68,2412
eduroam,00:0c:e6:c8:a0:02,-81,2412
eduroam,00:0c:e6:c9:2f:02,-74,2437
eduroam,00:0c:e6:c8:92:42,-71,5180
eduroam,00:0c:e6:c8:88:42,-82,5180
eduroam,00:0c:e6:c8:92:02,-65,2412
eduroam,00:0c:e6:c8:95:42,-73,5180
eduroam,00:0c:e6:c9:2e:02,-77,2437
eduroam,00:0c:e6:c8:86:42,-83,5180
eduroam,00:0c:e6:c8:9f:02,-69,2412
eduroam,00:0c:e6:c8:a1:02,-88,2412
eduroam,00:0c:e6:c8:93:42,-68,5180
eduroam,00:0c:e6:c8:88:02,-73,2412
eduroam,00:0c:e6:c8:9c:02,-78,2412
eduroam,00:0c:e6:c8:9f:42,-84,5180

1352057353099
eduroam,00:0c:e6:c9:30:02,-49,2437
eduroam,00:0c:e6:c8:9d:02,-53,2412
eduroam,00:0c:e6:c8:86:02,-65,2412
eduroam,00:0c:e6:c8:9d:42,-63,5180
eduroam,00:0c:e6:c8:93:02,-51,2412
eduroam,00:0c:e6:c9:30:42,-70,5180
eduroam,00:0c:e6:c9:31:02,-62,2437
eduroam,00:0c:e6:c8:95:02,-68,2412
eduroam,00:0c:e6:c8:a0:02,-81,2412
eduroam,00:0c:e6:c9:2f:02,-74,2437
eduroam,00:0c:e6:c8:92:42,-71,5180
eduroam,00:0c:e6:c8:88:42,-82,5180
eduroam,00:0c:e6:c8:92:02,-65,2412
eduroam,00:0c:e6:c8:95:42,-73,5180
eduroam,00:0c:e6:c9:2e:02,-77,2437
eduroam,00:0c:e6:c8:86:42,-83,5180
eduroam,00:0c:e6:c8:9f:02,-69,2412
eduroam,00:0c:e6:c8:a1:02,-88,2412
eduroam,00:0c:e6:c8:93:42,-68,5180
eduroam,00:0c:e6:c8:88:02,-73,2412
eduroam,00:0c:e6:c8:9c:02,-78,2412
eduroam,00:0c:e6:c8:9f:42,-84,5180

1352057354100
eduroam,00:0c:e6:c9:30:02,-50,2437
eduroam,00:0c:e6:c8:9d:02,-51,2412
eduroam,00:0c:e6:c8:86:02,-65,2412
eduroam,00:0c:e6:c8:9d:42,-60,5180
eduroam,00:0c:e6:c8:93:02,-61,2412
eduroam,00:0c:e6:c9:30:42,-69,5180
eduroam,00:0c:e6:c9:31:02,-68,2437
eduroam,00:0c:e6:c8:95:02,-71,2412
eduroam,00:0c:e6:c9:2f:02,-81,2437
eduroam,00:0c:e6:c8:92:42,-73,5180
eduroam,00:0c:e6:c8:88:42,-82,5180
eduroam,00:0c:e6:c8:92:02,-58,2412
eduroam,00:0c:e6:c8:95:42,-77,5180
eduroam,00:0c:e6:c9:2e:02,-79,2437
eduroam,00:0c:e6:c8:9f:02,-75,2412
eduroam,00:0c:e6:c8:93:42,-71,5180
eduroam,00:0c:e6:c8:88:02,-72,2412
eduroam,00:0c:e6:c8:9c:02,-78,2412
eduroam,00:0c:e6:c8:9f:42,-84,5180
eduroam,00:0c:e6:c8:96:42,-94,5180

1352057355100
eduroam,00:0c:e6:c9:30:02,-50,2437
eduroam,00:0c:e6:c8:9d:02,-51,2412
eduroam,00:0c:e6:c8:86:02,-65,2412
eduroam,00:0c:e6:c8:9d:42,-60,5180
eduroam,00:0c:e6:c8:93:02,-61,2412
eduroam,00:0c:e6:c9:30:42,-69,5180
eduroam,00:0c:e6:c9:31:02,-68,2437
eduroam,00:0c:e6:c8:95:02,-71,2412
eduroam,00:0c:e6:c9:2f:02,-81,2437
eduroam,00:0c:e6:c8:92:42,-73,5180
eduroam,00:0c:e6:c8:88:42,-82,5180
eduroam,00:0c:e6:c8:92:02,-58,2412
eduroam,00:0c:e6:c8:95:42,-77,5180
eduroam,00:0c:e6:c9:2e:02,-79,2437
eduroam,00:0c:e6:c8:9f:02,-75,2412
eduroam,00:0c:e6:c8:93:42,-71,5180
eduroam,00:0c:e6:c8:88:02,-72,2412
eduroam,00:0c:e6:c8:9c:02,-78,2412
eduroam,00:0c:e6:c8:9f:42,-84,5180
eduroam,00:0c:e6:c8:96:42,-94,5180

1352057356101
eduroam,00:0c:e6:c9:30:02,-57,2437
eduroam,00:0c:e6:c8:9d:02,-43,2412
eduroam,00:0c:e6:c8:86:02,-65,2412
eduroam,00:0c:e6:c8:9d:42,-56,5180
eduroam,00:0c:e6:c8:93:02,-61,2412
eduroam,00:0c:e6:c9:30:42,-70,5180
eduroam,00:0c:e6:c9:31:02,-76,2437
eduroam,00:0c:e6:c8:95:02,-71,2412
eduroam,00:0c:e6:c9:2f:02,-82,2437
eduroam,00:0c:e6:c8:92:42,-75,5180
eduroam,00:0c:e6:c8:88:42,-92,5180
eduroam,00:0c:e6:c8:92:02,-60,2412
eduroam,00:0c:e6:c8:95:42,-75,5180
eduroam,00:0c:e6:c9:2e:02,-79,2437
eduroam,00:0c:e6:c8:9f:02,-75,2412
eduroam,00:0c:e6:c8:93:42,-71,5180
eduroam,00:0c:e6:c8:88:02,-72,2412
eduroam,00:0c:e6:c8:9f:42,-90,5180
eduroam,00:0c:e6:c8:96:42,-94,5180
eduroam,00:0c:e6:c8:94:42,-84,5180

1352057357100
eduroam,00:0c:e6:c9:30:02,-57,2437
eduroam,00:0c:e6:c8:9d:02,-43,2412
eduroam,00:0c:e6:c8:86:02,-65,2412
eduroam,00:0c:e6:c8:9d:42,-56,5180
eduroam,00:0c:e6:c8:93:02,-61,2412
eduroam,00:0c:e6:c9:30:42,-70,5180
eduroam,00:0c:e6:c9:31:02,-76,2437
eduroam,00:0c:e6:c8:95:02,-71,2412
eduroam,00:0c:e6:c9:2f:02,-82,2437
eduroam,00:0c:e6:c8:92:42,-75,5180
eduroam,00:0c:e6:c8:88:42,-92,5180
eduroam,00:0c:e6:c8:92:02,-60,2412
eduroam,00:0c:e6:c8:95:42,-75,5180
eduroam,00:0c:e6:c9:2e:02,-79,2437
eduroam,00:0c:e6:c8:9f:02,-75,2412
eduroam,00:0c:e6:c8:93:42,-71,5180
eduroam,00:0c:e6:c8:88:02,-72,2412
eduroam,00:0c:e6:c8:9f:42,-90,5180
eduroam,00:0c:e6:c8:96:42,-94,5180
eduroam,00:0c:e6:c8:94:42,-84,5180

1352057358102
eduroam,00:0c:e6:c9:30:02,-58,2437
eduroam,00:0c:e6:c8:9d:02,-40,2412
eduroam,00:0c:e6:c8:9d:42,-51,5180
eduroam,00:0c:e6:c8:93:02,-63,2412
eduroam,00:0c:e6:c9:30:42,-71,5180
eduroam,00:0c:e6:c9:31:02,-72,2437
eduroam,00:0c:e6:c8:95:02,-63,2412
eduroam,00:0c:e6:c9:2f:02,-87,2437
eduroam,00:0c:e6:c8:92:42,-69,5180
eduroam,00:0c:e6:c8:88:42,-92,5180
eduroam,00:0c:e6:c8:92:02,-62,2412
eduroam,00:0c:e6:c8:95:42,-69,5180
eduroam,00:0c:e6:c9:2e:02,-80,2437
eduroam,00:0c:e6:c8:9f:02,-73,2412
eduroam,00:0c:e6:c8:93:42,-71,5180
eduroam,00:0c:e6:c8:88:02,-72,2412
eduroam,00:0c:e6:c8:9f:42,-90,5180
eduroam,00:0c:e6:c8:96:42,-94,5180
eduroam,00:0c:e6:c8:94:42,-84,5180
eduroam,00:0c:e6:c8:84:02,-81,2412
eduroam,00:0c:e6:c9:31:42,-91,5180

1352057359100
eduroam,00:0c:e6:c9:30:02,-58,2437
eduroam,00:0c:e6:c8:9d:02,-40,2412
eduroam,00:0c:e6:c8:9d:42,-51,5180
eduroam,00:0c:e6:c8:93:02,-63,2412
eduroam,00:0c:e6:c9:30:42,-71,5180
eduroam,00:0c:e6:c9:31:02,-72,2437
eduroam,00:0c:e6:c8:95:02,-63,2412
eduroam,00:0c:e6:c9:2f:02,-87,2437
eduroam,00:0c:e6:c8:92:42,-69,5180
eduroam,00:0c:e6:c8:88:42,-92,5180
eduroam,00:0c:e6:c8:92:02,-62,2412
eduroam,00:0c:e6:c8:95:42,-69,5180
eduroam,00:0c:e6:c9:2e:02,-80,2437
eduroam,00:0c:e6:c8:9f:02,-73,2412
eduroam,00:0c:e6:c8:93:42,-71,5180
eduroam,00:0c:e6:c8:88:02,-72,2412
eduroam,00:0c:e6:c8:9f:42,-90,5180
eduroam,00:0c:e6:c8:96:42,-94,5180
eduroam,00:0c:e6:c8:94:42,-84,5180
eduroam,00:0c:e6:c8:84:02,-81,2412
eduroam,00:0c:e6:c9:31:42,-91,5180

1352057360122
eduroam,00:0c:e6:c9:30:02,-59,2437
eduroam,00:0c:e6:c8:9d:02,-35,2412
eduroam,00:0c:e6:c8:9d:42,-54,5180
eduroam,00:0c:e6:c8:93:02,-67,2412
eduroam,00:0c:e6:c9:30:42,-74,5180
eduroam,00:0c:e6:c9:31:02,-76,2437
eduroam,00:0c:e6:c8:95:02,-68,2412
eduroam,00:0c:e6:c9:2f:02,-81,2437
eduroam,00:0c:e6:c8:92:42,-68,5180
eduroam,00:0c:e6:c8:88:42,-92,5180
eduroam,00:0c:e6:c8:92:02,-53,2412
eduroam,00:0c:e6:c8:95:42,-72,5180
eduroam,00:0c:e6:c9:2e:02,-80,2437
eduroam,00:0c:e6:c8:9f:02,-73,2412
eduroam,00:0c:e6:c8:9f:42,-81,5180
eduroam,00:0c:e6:c8:94:42,-77,5180
eduroam,00:0c:e6:c8:84:02,-81,2412
eduroam,00:0c:e6:c9:31:42,-91,5180
eduroam,00:0c:e6:c8:96:02,-74,2412
eduroam,00:0c:e6:c8:78:02,-81,2412

1352057361102
eduroam,00:0c:e6:c9:30:02,-59,2437
eduroam,00:0c:e6:c8:9d:02,-35,2412
eduroam,00:0c:e6:c8:9d:42,-54,5180
eduroam,00:0c:e6:c8:93:02,-67,2412
eduroam,00:0c:e6:c9:30:42,-74,5180
eduroam,00:0c:e6:c9:31:02,-76,2437
eduroam,00:0c:e6:c8:95:02,-68,2412
eduroam,00:0c:e6:c9:2f:02,-81,2437
eduroam,00:0c:e6:c8:92:42,-68,5180
eduroam,00:0c:e6:c8:88:42,-92,5180
eduroam,00:0c:e6:c8:92:02,-53,2412
eduroam,00:0c:e6:c8:95:42,-72,5180
eduroam,00:0c:e6:c9:2e:02,-80,2437
eduroam,00:0c:e6:c8:9f:02,-73,2412
eduroam,00:0c:e6:c8:9f:42,-81,5180
eduroam,00:0c:e6:c8:94:42,-77,5180
eduroam,00:0c:e6:c8:84:02,-81,2412
eduroam,00:0c:e6:c9:31:42,-91,5180
eduroam,00:0c:e6:c8:96:02,-74,2412
eduroam,00:0c:e6:c8:78:02,-81,2412

1352057362106
eduroam,00:0c:e6:c9:30:02,-58,2437
eduroam,00:0c:e6:c8:9d:02,-44,2412
eduroam,00:0c:e6:c8:9d:42,-57,5180
eduroam,00:0c:e6:c8:93:02,-63,2412
eduroam,00:0c:e6:c9:30:42,-78,5180
eduroam,00:0c:e6:c9:31:02,-76,2437
eduroam,00:0c:e6:c8:95:02,-64,2412
eduroam,00:0c:e6:c9:2f:02,-81,2437
eduroam,00:0c:e6:c8:92:42,-79,5180
eduroam,00:0c:e6:c8:92:02,-60,2412
eduroam,00:0c:e6:c8:95:42,-69,5180
eduroam,00:0c:e6:c9:2e:02,-80,2437
eduroam,00:0c:e6:c8:9f:02,-73,2412
eduroam,00:0c:e6:c8:9f:42,-81,5180
eduroam,00:0c:e6:c8:94:42,-77,5180
eduroam,00:0c:e6:c8:84:02,-81,2412
eduroam,00:0c:e6:c9:31:42,-91,5180
eduroam,00:0c:e6:c8:96:02,-74,2412
eduroam,00:0c:e6:c8:78:02,-80,2412
eduroam,00:0c:e6:c8:93:42,-78,5180
eduroam,00:0c:e6:c8:86:02,-78,2412
eduroam,00:0c:e6:c8:88:02,-79,2412
eduroam,00:0c:e6:c8:86:42,-92,5180
eduroam,00:0c:e6:c8:96:42,-94,5180

1352057363103
eduroam,00:0c:e6:c9:30:02,-58,2437
eduroam,00:0c:e6:c8:9d:02,-44,2412
eduroam,00:0c:e6:c8:9d:42,-57,5180
eduroam,00:0c:e6:c8:93:02,-63,2412
eduroam,00:0c:e6:c9:30:42,-78,5180
eduroam,00:0c:e6:c9:31:02,-76,2437
eduroam,00:0c:e6:c8:95:02,-64,2412
eduroam,00:0c:e6:c9:2f:02,-81,2437
eduroam,00:0c:e6:c8:92:42,-79,5180
eduroam,00:0c:e6:c8:92:02,-60,2412
eduroam,00:0c:e6:c8:95:42,-69,5180
eduroam,00:0c:e6:c9:2e:02,-80,2437
eduroam,00:0c:e6:c8:9f:02,-73,2412
eduroam,00:0c:e6:c8:9f:42,-81,5180
eduroam,00:0c:e6:c8:94:42,-77,5180
eduroam,00:0c:e6:c8:84:02,-81,2412
eduroam,00:0c:e6:c9:31:42,-91,5180
eduroam,00:0c:e6:c8:96:02,-74,2412
eduroam,00:0c:e6:c8:78:02,-80,2412
eduroam,00:0c:e6:c8:93:42,-78,5180
eduroam,00:0c:e6:c8:86:02,-78,2412
eduroam,00:0c:e6:c8:88:02,-79,2412
eduroam,00:0c:e6:c8:86:42,-92,5180
eduroam,00:0c:e6:c8:96:42,-94,5180

1352057364102
eduroam,00:0c:e6:c9:30:02,-63,2437
eduroam,00:0c:e6:c8:9d:02,-49,2412
eduroam,00:0c:e6:c8:9d:42,-61,5180
eduroam,00:0c:e6:c8:93:02,-63,2412
eduroam,00:0c:e6:c9:30:42,-79,5180
eduroam,00:0c:e6:c9:31:02,-74,2437
eduroam,00:0c:e6:c8:95:02,-68,2412
eduroam,00:0c:e6:c9:2f:02,-84,2437
eduroam,00:0c:e6:c8:92:42,-76,5180
eduroam,00:0c:e6:c8:92:02,-60,2412
eduroam,00:0c:e6:c8:95:42,-68,5180
eduroam,00:0c:e6:c8:9f:02,-73,2412
eduroam,00:0c:e6:c8:9f:42,-81,5180
eduroam,00:0c:e6:c8:94:42,-83,5180
eduroam,00:0c:e6:c8:96:02,-74,2412
eduroam,00:0c:e6:c8:78:02,-80,2412
eduroam,00:0c:e6:c8:93:42,-81,5180
eduroam,00:0c:e6:c8:86:02,-78,2412
eduroam,00:0c:e6:c8:88:02,-79,2412
eduroam,00:0c:e6:c8:86:42,-92,5180
eduroam,00:0c:e6:c8:96:42,-94,5180
eduroam,00:0c:e6:c8:9c:42,-92,5180

1352057365097
eduroam,00:0c:e6:c9:30:02,-63,2437
eduroam,00:0c:e6:c8:9d:02,-49,2412
eduroam,00:0c:e6:c8:9d:42,-61,5180
eduroam,00:0c:e6:c8:93:02,-63,2412
eduroam,00:0c:e6:c9:30:42,-79,5180
eduroam,00:0c:e6:c9:31:02,-74,2437
eduroam,00:0c:e6:c8:95:02,-68,2412
eduroam,00:0c:e6:c9:2f:02,-84,2437
eduroam,00:0c:e6:c8:92:42,-76,5180
eduroam,00:0c:e6:c8:92:02,-60,2412
eduroam,00:0c:e6:c8:95:42,-68,5180
eduroam,00:0c:e6:c8:9f:02,-73,2412
eduroam,00:0c:e6:c8:9f:42,-81,5180
eduroam,00:0c:e6:c8:94:42,-83,5180
eduroam,00:0c:e6:c8:96:02,-74,2412
eduroam,00:0c:e6:c8:78:02,-80,2412
eduroam,00:0c:e6:c8:93:42,-81,5180
eduroam,00:0c:e6:c8:86:02,-78,2412
eduroam,00:0c:e6:c8:88:02,-79,2412
eduroam,00:0c:e6:c8:86:42,-92,5180
eduroam,00:0c:e6:c8:96:42,-94,5180
eduroam,00:0c:e6:c8:9c:42,-92,5180

1352057366101
eduroam,00:0c:e6:c9:30:02,-63,2437
eduroam,00:0c:e6:c8:9d:02,-55,2412
eduroam,00:0c:e6:c8:9d:42,-63,5180
eduroam,00:0c:e6:c8:93:02,-65,2412
eduroam,00:0c:e6:c9:30:42,-70,5180
eduroam,00:0c:e6:c9:31:02,-67,2437
eduroam,00:0c:e6:c8:95:02,-53,2412
eduroam,00:0c:e6:c9:2f:02,-79,2437
eduroam,00:0c:e6:c8:92:42,-75,5180
eduroam,00:0c:e6:c8:92:02,-58,2412
eduroam,00:0c:e6:c8:95:42,-62,5180
eduroam,00:0c:e6:c8:9f:02,-71,2412
eduroam,00:0c:e6:c8:94:42,-83,5180
eduroam,00:0c:e6:c8:78:02,-80,2412
eduroam,00:0c:e6:c8:93:42,-81,5180
eduroam,00:0c:e6:c8:86:02,-73,2412
eduroam,00:0c:e6:c8:88:02,-65,2412
eduroam,00:0c:e6:c8:86:42,-92,5180
eduroam,00:0c:e6:c8:96:42,-85,5180
eduroam,00:0c:e6:c8:9c:42,-92,5180
eduroam,00:0c:e6:c8:84:02,-70,2412
eduroam,00:0c:e6:c8:88:42,-82,5180
eduroam,00:0c:e6:c8:84:42,-91,5180

1352057367102
eduroam,00:0c:e6:c9:30:02,-63,2437
eduroam,00:0c:e6:c8:9d:02,-55,2412
eduroam,00:0c:e6:c8:9d:42,-63,5180
eduroam,00:0c:e6:c8:93:02,-65,2412
eduroam,00:0c:e6:c9:30:42,-70,5180
eduroam,00:0c:e6:c9:31:02,-67,2437
eduroam,00:0c:e6:c8:95:02,-53,2412
eduroam,00:0c:e6:c9:2f:02,-79,2437
eduroam,00:0c:e6:c8:92:42,-75,5180
eduroam,00:0c:e6:c8:92:02,-58,2412
eduroam,00:0c:e6:c8:95:42,-62,5180
eduroam,00:0c:e6:c8:9f:02,-71,2412
eduroam,00:0c:e6:c8:94:42,-83,5180
eduroam,00:0c:e6:c8:78:02,-80,2412
eduroam,00:0c:e6:c8:93:42,-81,5180
eduroam,00:0c:e6:c8:86:02,-73,2412
eduroam,00:0c:e6:c8:88:02,-65,2412
eduroam,00:0c:e6:c8:86:42,-92,5180
eduroam,00:0c:e6:c8:96:42,-85,5180
eduroam,00:0c:e6:c8:9c:42,-92,5180
eduroam,00:0c:e6:c8:84:02,-70,2412
eduroam,00:0c:e6:c8:88:42,-82,5180
eduroam,00:0c:e6:c8:84:42,-91,5180

1352057368102
eduroam,00:0c:e6:c9:30:02,-59,2437
eduroam,00:0c:e6:c8:9d:02,-47,2412
eduroam,00:0c:e6:c8:9d:42,-59,5180
eduroam,00:0c:e6:c8:93:02,-69,2412
eduroam,00:0c:e6:c9:30:42,-70,5180
eduroam,00:0c:e6:c9:31:02,-71,2437
eduroam,00:0c:e6:c8:95:02,-59,2412
eduroam,00:0c:e6:c9:2f:02,-75,2437
eduroam,00:0c:e6:c8:92:42,-76,5180
eduroam,00:0c:e6:c8:92:02,-63,2412
eduroam,00:0c:e6:c8:95:42,-62,5180
eduroam,00:0c:e6:c8:9f:02,-65,2412
eduroam,00:0c:e6:c8:94:42,-68,5180
eduroam,00:0c:e6:c8:78:02,-81,2412
eduroam,00:0c:e6:c8:93:42,-76,5180
eduroam,00:0c:e6:c8:86:02,-70,2412
eduroam,00:0c:e6:c8:88:02,-65,2412
eduroam,00:0c:e6:c8:96:42,-85,5180
eduroam,00:0c:e6:c8:9c:42,-92,5180
eduroam,00:0c:e6:c8:84:02,-70,2412
eduroam,00:0c:e6:c8:88:42,-82,5180
eduroam,00:0c:e6:c8:84:42,-91,5180
eduroam,00:0c:e6:c8:94:02,-65,2412
eduroam,00:0c:e6:c8:9f:42,-79,5180
eduroam,00:0c:e6:c8:96:02,-76,2412
eduroam,00:0c:e6:c8:9c:02,-77,2412
eduroam,00:0c:e6:c9:2e:02,-80,2437
eduroam,00:0c:e6:c8:9a:42,-93,5180

1352057369106
eduroam,00:0c:e6:c9:30:02,-59,2437
eduroam,00:0c:e6:c8:9d:02,-47,2412
eduroam,00:0c:e6:c8:9d:42,-59,5180
eduroam,00:0c:e6:c8:93:02,-69,2412
eduroam,00:0c:e6:c9:30:42,-70,5180
eduroam,00:0c:e6:c9:31:02,-71,2437
eduroam,00:0c:e6:c8:95:02,-59,2412
eduroam,00:0c:e6:c9:2f:02,-75,2437
eduroam,00:0c:e6:c8:92:42,-76,5180
eduroam,00:0c:e6:c8:92:02,-63,2412
eduroam,00:0c:e6:c8:95:42,-62,5180
eduroam,00:0c:e6:c8:9f:02,-65,2412
eduroam,00:0c:e6:c8:94:42,-68,5180
eduroam,00:0c:e6:c8:78:02,-81,2412
eduroam,00:0c:e6:c8:93:42,-76,5180
eduroam,00:0c:e6:c8:86:02,-70,2412
eduroam,00:0c:e6:c8:88:02,-65,2412
eduroam,00:0c:e6:c8:96:42,-85,5180
eduroam,00:0c:e6:c8:9c:42,-92,5180
eduroam,00:0c:e6:c8:84:02,-70,2412
eduroam,00:0c:e6:c8:88:42,-82,5180
eduroam,00:0c:e6:c8:84:42,-91,5180
eduroam,00:0c:e6:c8:94:02,-65,2412
eduroam,00:0c:e6:c8:9f:42,-79,5180
eduroam,00:0c:e6:c8:96:02,-76,2412
eduroam,00:0c:e6:c8:9c:02,-77,2412
eduroam,00:0c:e6:c9:2e:02,-80,2437
eduroam,00:0c:e6:c8:9a:42,-93,5180

1352057370103
eduroam,00:0c:e6:c9:30:02,-55,2437
eduroam,00:0c:e6:c8:9d:02,-48,2412
eduroam,00:0c:e6:c8:9d:42,-62,5180
eduroam,00:0c:e6:c8:93:02,-65,2412
eduroam,00:0c:e6:c9:30:42,-64,5180
eduroam,00:0c:e6:c9:31:02,-67,2437
eduroam,00:0c:e6:c8:95:02,-49,2412
eduroam,00:0c:e6:c9:2f:02,-75,2437
eduroam,00:0c:e6:c8:92:42,-76,5180
eduroam,00:0c:e6:c8:92:02,-61,2412
eduroam,00:0c:e6:c8:95:42,-82,5180
eduroam,00:0c:e6:c8:9f:02,-71,2412
eduroam,00:0c:e6:c8:94:42,-68,5180
eduroam,00:0c:e6:c8:78:02,-76,2412
eduroam,00:0c:e6:c8:93:42,-76,5180
