00:0c:e6:c8:86:02	-70
00:0c:e6:c8:9f:02	-76
00:0c:e6:c9:31:02	-75
00:0c:e6:c8:96:42	-92
00:0c:e6:c8:96:02	-75
00:0c:e6:c8:78:02	-79
00:0c:e6:c8:9c:02	-82
00:0c:e6:c8:84:02	-79
00:0c:e6:c8:9f:42	-91
00:0c:e6:c8:94:42	-84
00:0c:e6:c8:9d:02	-37
00:0c:e6:c8:92:02	-49
00:0c:e6:c8:9d:42	-54
00:0c:e6:c9:30:02	-57
00:0c:e6:c8:93:02	-57
00:0c:e6:c8:92:42	-70
00:0c:e6:c8:95:02	-63
00:0c:e6:c8:95:42	-78
00:0c:e6:c9:30:42	-71
00:0c:e6:c8:94:02	-73
00:0c:e6:c8:88:02	-74
00:0c:e6:c8:93:42	-79
00:0c:e6:c8:86:02	-70
00:0c:e6:c8:9f:02	-76
00:0c:e6:c9:31:02	-75
00:0c:e6:c8:96:42	-92
00:0c:e6:c8:96:02	-75
00:0c:e6:c8:78:02	-79
00:0c:e6:c8:9c:02	-82
00:0c:e6:c8:84:02	-79
00:0c:e6:c8:9f:42	-91
00:0c:e6:c8:94:42	-84
00:0c:e6:c8:9d:02	-37
00:0c:e6:c8:92:02	-51
00:0c:e6:c8:9d:42	-54
00:0c:e6:c9:30:02	-52
00:0c:e6:c8:93:02	-57
00:0c:e6:c8:92:42	-77
00:0c:e6:c8:95:02	-64
00:0c:e6:c8:95:42	-74
00:0c:e6:c9:30:42	-64
00:0c:e6:c8:94:02	-73
00:0c:e6:c8:88:02	-71
00:0c:e6:c8:93:42	-80
00:0c:e6:c8:86:02	-68
00:0c:e6:c8:9f:02	-75
00:0c:e6:c9:31:02	-75
00:0c:e6:c8:96:42	-92
00:0c:e6:c8:96:02	-76
00:0c:e6:c8:78:02	-79
00:0c:e6:c8:9c:02	-82
00:0c:e6:c8:84:02	-79
00:0c:e6:c8:9f:42	-91
00:0c:e6:c8:94:42	-84
00:0c:e6:c8:9d:02	-37
00:0c:e6:c8:92:02	-51
00:0c:e6:c8:9d:42	-54
00:0c:e6:c9:30:02	-52
00:0c:e6:c8:93:02	-57
00:0c:e6:c8:92:42	-77
00:0c:e6:c8:95:02	-64
00:0c:e6:c8:95:42	-74
00:0c:e6:c9:30:42	-64
00:0c:e6:c8:94:02	-73
00:0c:e6:c8:88:02	-71
00:0c:e6:c8:93:42	-80
00:0c:e6:c8:86:02	-68
00:0c:e6:c8:9f:02	-75
00:0c:e6:c9:31:02	-75
00:0c:e6:c8:96:42	-92
00:0c:e6:c8:96:02	-76
00:0c:e6:c8:78:02	-79
00:0c:e6:c8:9c:02	-82
00:0c:e6:c8:84:02	-79
00:0c:e6:c8:9f:42	-91
00:0c:e6:c8:94:42	-84
00:0c:e6:c8:9d:02	-37
00:0c:e6:c8:92:02	-49
00:0c:e6:c8:9d:42	-56
00:0c:e6:c9:30:02	-51
00:0c:e6:c8:93:02	-56
00:0c:e6:c8:92:42	-69
00:0c:e6:c8:95:02	-59
00:0c:e6:c8:95:42	-75
00:0c:e6:c9:30:42	-62
00:0c:e6:c8:94:02	-68
00:0c:e6:c8:88:02	-72
00:0c:e6:c8:93:42	-77
00:0c:e6:c8:86:02	-68
00:0c:e6:c8:9f:02	-75
00:0c:e6:c9:31:02	-70
00:0c:e6:c8:96:02	-72
00:0c:e6:c8:78:02	-78
00:0c:e6:c8:9c:02	-80
00:0c:e6:c8:84:02	-74
00:0c:e6:c8:9f:42	-89
00:0c:e6:c8:94:42	-84
00:0c:e6:c8:a0:02	-81
00:0c:e6:c8:9d:02	-37
00:0c:e6:c8:92:02	-49
00:0c:e6:c8:9d:42	-56
00:0c:e6:c9:30:02	-51
00:0c:e6:c8:93:02	-56
00:0c:e6:c8:92:42	-69
00:0c:e6:c8:95:02	-59
00:0c:e6:c8:95:42	-75
00:0c:e6:c9:30:42	-62
00:0c:e6:c8:94:02	-68
00:0c:e6:c8:88:02	-72
00:0c:e6:c8:93:42	-77
00:0c:e6:c8:86:02	-68
00:0c:e6:c8:9f:02	-75
00:0c:e6:c9:31:02	-70
00:0c:e6:c8:96:02	-72
00:0c:e6:c8:78:02	-78
00:0c:e6:c8:9c:02	-80
00:0c:e6:c8:84:02	-74
00:0c:e6:c8:9f:42	-89
00:0c:e6:c8:94:42	-84
00:0c:e6:c8:a0:02	-81
00:0c:e6:c8:9d:02	-33
00:0c:e6:c8:92:02	-51
00:0c:e6:c8:9d:42	-52
00:0c:e6:c9:30:02	-52
00:0c:e6:c8:93:02	-58
00:0c:e6:c8:92:42	-75
00:0c:e6:c8:95:02	-59
00:0c:e6:c8:95:42	-70
00:0c:e6:c9:30:42	-64
00:0c:e6:c8:94:02	-67
00:0c:e6:c8:88:02	-70
00:0c:e6:c8:93:42	-77
00:0c:e6:c8:86:02	-71
00:0c:e6:c8:9f:02	-73
00:0c:e6:c9:31:02	-76
00:0c:e6:c8:96:02	-70
00:0c:e6:c8:78:02	-79
00:0c:e6:c8:9c:02	-78
00:0c:e6:c8:84:02	-74
00:0c:e6:c8:9f:42	-89
00:0c:e6:c8:a0:02	-81
00:0c:e6:c8:96:42	-85
00:0c:e6:c8:9d:02	-33
00:0c:e6:c8:92:02	-51
00:0c:e6:c8:9d:42	-52
00:0c:e6:c9:30:02	-52
00:0c:e6:c8:93:02	-58
00:0c:e6:c8:92:42	-75
00:0c:e6:c8:95:02	-59
00:0c:e6:c8:95:42	-70
00:0c:e6:c9:30:42	-64
00:0c:e6:c8:94:02	-67
00:0c:e6:c8:88:02	-70
00:0c:e6:c8:93:42	-77
00:0c:e6:c8:86:02	-71
00:0c:e6:c8:9f:02	-73
00:0c:e6:c9:31:02	-76
00:0c:e6:c8:96:02	-70
00:0c:e6:c8:78:02	-79
00:0c:e6:c8:9c:02	-78
00:0c:e6:c8:84:02	-74
00:0c:e6:c8:9f:42	-89
00:0c:e6:c8:a0:02	-81
00:0c:e6:c8:96:42	-85
00:0c:e6:c8:9d:02	-34
00:0c:e6:c8:92:02	-51
00:0c:e6:c8:9d:42	-52
00:0c:e6:c9:30:02	-50
00:0c:e6:c8:93:02	-53
00:0c:e6:c8:92:42	-73
00:0c:e6:c8:95:02	-59
00:0c:e6:c8:95:42	-78
00:0c:e6:c9:30:42	-64
00:0c:e6:c8:94:02	-66
00:0c:e6:c8:88:02	-70
00:0c:e6:c8:93:42	-79
00:0c:e6:c8:86:02	-68
00:0c:e6:c8:9f:02	-67
00:0c:e6:c9:31:02	-71
00:0c:e6:c8:96:02	-67
00:0c:e6:c8:78:02	-76
00:0c:e6:c8:9c:02	-78
00:0c:e6:c8:84:02	-79
00:0c:e6:c8:9f:42	-94
00:0c:e6:c8:a0:02	-81
00:0c:e6:c8:96:42	-85
00:0c:e6:c8:9d:02	-34
00:0c:e6:c8:92:02	-51
00:0c:e6:c8:9d:42	-52
00:0c:e6:c9:30:02	-50
00:0c:e6:c8:93:02	-53
00:0c:e6:c8:92:42	-73
00:0c:e6:c8:95:02	-59
00:0c:e6:c8:95:42	-78
00:0c:e6:c9:30:42	-64
00:0c:e6:c8:94:02	-66
00:0c:e6:c8:88:02	-70
00:0c:e6:c8:93:42	-79
00:0c:e6:c8:86:02	-68
00:0c:e6:c8:9f:02	-67
00:0c:e6:c9:31:02	-71
00:0c:e6:c8:96:02	-67
00:0c:e6:c8:78:02	-76
00:0c:e6:c8:9c:02	-78
00:0c:e6:c8:84:02	-79
00:0c:e6:c8:9f:42	-94
00:0c:e6:c8:a0:02	-81
00:0c:e6:c8:96:42	-85
00:0c:e6:c8:9d:02	-35
00:0c:e6:c8:92:02	-56
00:0c:e6:c8:9d:42	-48
00:0c:e6:c9:30:02	-45
00:0c:e6:c8:93:02	-54
00:0c:e6:c8:92:42	-75
00:0c:e6:c8:95:02	-61
00:0c:e6:c8:95:42	-73
00:0c:e6:c9:30:42	-65
00:0c:e6:c8:94:02	-68
00:0c:e6:c8:88:02	-70
00:0c:e6:c8:93:42	-69
00:0c:e6:c8:86:02	-66
00:0c:e6:c8:9f:02	-75
00:0c:e6:c9:31:02	-70
00:0c:e6:c8:96:02	-75
00:0c:e6:c8:78:02	-79
00:0c:e6:c8:9c:02	-80
00:0c:e6:c8:84:02	-84
00:0c:e6:c8:9f:42	-94
00:0c:e6:c8:96:42	-85
00:0c:e6:c9:2e:02	-81
00:0c:e6:c8:9d:02	-35
00:0c:e6:c8:92:02	-56
00:0c:e6:c8:9d:42	-48
00:0c:e6:c9:30:02	-45
00:0c:e6:c8:93:02	-54
00:0c:e6:c8:92:42	-75
00:0c:e6:c8:95:02	-61
00:0c:e6:c8:95:42	-73
00:0c:e6:c9:30:42	-65
00:0c:e6:c8:94:02	-68
00:0c:e6:c8:88:02	-70
00:0c:e6:c8:93:42	-69
00:0c:e6:c8:86:02	-66
00:0c:e6:c8:9f:02	-75
00:0c:e6:c9:31:02	-70
00:0c:e6:c8:96:02	-75
00:0c:e6:c8:78:02	-79
00:0c:e6:c8:9c:02	-80
00:0c:e6:c8:84:02	-84
00:0c:e6:c8:9f:42	-94
00:0c:e6:c8:96:42	-85
00:0c:e6:c9:2e:02	-81
00:0c:e6:c8:9d:02	-38
00:0c:e6:c8:92:02	-55
00:0c:e6:c8:9d:42	-60
00:0c:e6:c9:30:02	-47
00:0c:e6:c8:93:02	-55
00:0c:e6:c8:92:42	-80
00:0c:e6:c8:95:02	-64
00:0c:e6:c8:95:42	-78
00:0c:e6:c9:30:42	-63
00:0c:e6:c8:94:02	-73
00:0c:e6:c8:88:02	-73
00:0c:e6:c8:93:42	-74
00:0c:e6:c8:86:02	-66
00:0c:e6:c8:9f:02	-75
00:0c:e6:c9:31:02	-73
00:0c:e6:c8:96:02	-76
00:0c:e6:c8:78:02	-81
00:0c:e6:c8:9c:02	-83
00:0c:e6:c8:84:02	-84
00:0c:e6:c8:9f:42	-94
00:0c:e6:c9:2e:02	-81
00:0c:e6:c8:9d:02	-38
00:0c:e6:c8:92:02	-55
00:0c:e6:c8:9d:42	-60
00:0c:e6:c9:30:02	-47
00:0c:e6:c8:93:02	-55
00:0c:e6:c8:92:42	-80
00:0c:e6:c8:95:02	-64
00:0c:e6:c8:95:42	-78
00:0c:e6:c9:30:42	-63
00:0c:e6:c8:94:02	-73
00:0c:e6:c8:88:02	-73
00:0c:e6:c8:93:42	-74
00:0c:e6:c8:86:02	-66
00:0c:e6:c8:9f:02	-75
00:0c:e6:c9:31:02	-73
00:0c:e6:c8:96:02	-76
00:0c:e6:c8:78:02	-81
00:0c:e6:c8:9c:02	-83
00:0c:e6:c8:84:02	-84
00:0c:e6:c8:9f:42	-94
00:0c:e6:c9:2e:02	-81
00:0c:e6:c8:9d:02	-37
00:0c:e6:c8:92:02	-57
00:0c:e6:c8:9d:42	-51
00:0c:e6:c9:30:02	-43
00:0c:e6:c8:93:02	-50
00:0c:e6:c8:92:42	-75
00:0c:e6:c8:95:02	-62
00:0c:e6:c8:95:42	-77
00:0c:e6:c9:30:42	-57
00:0c:e6:c8:94:02	-70
00:0c:e6:c8:88:02	-74
00:0c:e6:c8:93:42	-75
00:0c:e6:c8:86:02	-66
00:0c:e6:c8:9f:02	-76
00:0c:e6:c9:31:02	-77
00:0c:e6:c8:96:02	-86
00:0c:e6:c8:78:02	-80
00:0c:e6:c8:9c:02	-83
00:0c:e6:c8:84:02	-84
00:0c:e6:c9:2e:02	-81
00:0c:e6:c8:9d:02	-37
00:0c:e6:c8:92:02	-57
00:0c:e6:c8:9d:42	-51
00:0c:e6:c9:30:02	-43
00:0c:e6:c8:93:02	-50
00:0c:e6:c8:92:42	-75
00:0c:e6:c8:95:02	-62
00:0c:e6:c8:95:42	-77
00:0c:e6:c9:30:42	-57
00:0c:e6:c8:94:02	-70
00:0c:e6:c8:88:02	-74
00:0c:e6:c8:93:42	-75
00:0c:e6:c8:86:02	-66
00:0c:e6:c8:9f:02	-76
00:0c:e6:c9:31:02	-77
00:0c:e6:c8:96:02	-86
00:0c:e6:c8:78:02	-80
00:0c:e6:c8:9c:02	-83
00:0c:e6:c8:84:02	-84
00:0c:e6:c9:2e:02	-81
00:0c:e6:c8:9d:02	-37
00:0c:e6:c8:92:02	-56
00:0c:e6:c8:9d:42	-58
00:0c:e6:c9:30:02	-44
00:0c:e6:c8:93:02	-55
00:0c:e6:c8:92:42	-78
00:0c:e6:c8:95:02	-60
00:0c:e6:c8:95:42	-78
00:0c:e6:c9:30:42	-56
00:0c:e6:c8:94:02	-75
00:0c:e6:c8:88:02	-74
00:0c:e6:c8:93:42	-74
00:0c:e6:c8:86:02	-66
00:0c:e6:c8:9f:02	-77
00:0c:e6:c9:31:02	-74
00:0c:e6:c8:96:02	-81
00:0c:e6:c8:78:02	-82
00:0c:e6:c8:9c:02	-82
00:0c:e6:c8:84:02	-78
00:0c:e6:c8:9d:02	-37
00:0c:e6:c8:92:02	-56
00:0c:e6:c8:9d:42	-58
00:0c:e6:c9:30:02	-44
00:0c:e6:c8:93:02	-55
00:0c:e6:c8:92:42	-78
00:0c:e6:c8:95:02	-60
00:0c:e6:c8:95:42	-78
00:0c:e6:c9:30:42	-56
00:0c:e6:c8:94:02	-75
00:0c:e6:c8:88:02	-74
00:0c:e6:c8:93:42	-74
00:0c:e6:c8:86:02	-66
00:0c:e6:c8:9f:02	-77
00:0c:e6:c9:31:02	-74
00:0c:e6:c8:96:02	-81
00:0c:e6:c8:78:02	-82
00:0c:e6:c8:9c:02	-82
00:0c:e6:c8:84:02	-78
00:0c:e6:c8:9d:02	-35
00:0c:e6:c8:92:02	-54
00:0c:e6:c8:9d:42	-51
00:0c:e6:c9:30:02	-50
00:0c:e6:c8:93:02	-53
00:0c:e6:c8:92:42	-74
00:0c:e6:c8:95:02	-56
00:0c:e6:c8:95:42	-71
00:0c:e6:c9:30:42	-60
00:0c:e6:c8:94:02	-70
00:0c:e6:c8:88:02	-71
00:0c:e6:c8:93:42	-71
00:0c:e6:c8:86:02	-66
00:0c:e6:c8:9f:02	-73
00:0c:e6:c9:31:02	-74
00:0c:e6:c8:96:02	-81
00:0c:e6:c8:78:02	-78
00:0c:e6:c8:9c:02	-81
00:0c:e6:c8:84:02	-77
00:0c:e6:c9:2f:02	-81
00:0c:e6:c8:9d:02	-35
00:0c:e6:c8:92:02	-54
00:0c:e6:c8:9d:42	-51
00:0c:e6:c9:30:02	-50
00:0c:e6:c8:93:02	-53
00:0c:e6:c8:92:42	-74
00:0c:e6:c8:95:02	-56
00:0c:e6:c8:95:42	-71
00:0c:e6:c9:30:42	-60
00:0c:e6:c8:94:02	-70
00:0c:e6:c8:88:02	-71
00:0c:e6:c8:93:42	-71
00:0c:e6:c8:86:02	-66
00:0c:e6:c8:9f:02	-73
00:0c:e6:c9:31:02	-74
00:0c:e6:c8:96:02	-81
00:0c:e6:c8:78:02	-78
00:0c:e6:c8:9c:02	-81
00:0c:e6:c8:84:02	-77
00:0c:e6:c9:2f:02	-81
00:0c:e6:c8:9d:02	-34
00:0c:e6:c8:92:02	-50
00:0c:e6:c8:9d:42	-49
00:0c:e6:c9:30:02	-51
00:0c:e6:c8:93:02	-52
00:0c:e6:c8:92:42	-73
00:0c:e6:c8:95:02	-54
00:0c:e6:c8:95:42	-71
00:0c:e6:c9:30:42	-69
00:0c:e6:c8:94:02	-67
00:0c:e6:c8:88:02	-73
00:0c:e6:c8:93:42	-70
00:0c:e6:c8:86:02	-68
00:0c:e6:c8:9f:02	-74
00:0c:e6:c9:31:02	-76
00:0c:e6:c8:96:02	-77
00:0c:e6:c8:78:02	-76
00:0c:e6:c8:9c:02	-81
00:0c:e6:c8:84:02	-81
00:0c:e6:c9:2f:02	-77
00:0c:e6:c8:9f:42	-85
00:0c:e6:c8:88:42	-89
00:0c:e6:c8:a0:02	-86
00:0c:e6:c8:9d:02	-34
00:0c:e6:c8:92:02	-50
00:0c:e6:c8:9d:42	-49
00:0c:e6:c9:30:02	-51
00:0c:e6:c8:93:02	-52
00:0c:e6:c8:92:42	-73
00:0c:e6:c8:95:02	-54
00:0c:e6:c8:95:42	-71
00:0c:e6:c9:30:42	-69
00:0c:e6:c8:94:02	-67
00:0c:e6:c8:88:02	-73
00:0c:e6:c8:93:42	-70
00:0c:e6:c8:86:02	-68
00:0c:e6:c8:9f:02	-74
00:0c:e6:c9:31:02	-76
00:0c:e6:c8:96:02	-77
00:0c:e6:c8:78:02	-76
00:0c:e6:c8:9c:02	-81
00:0c:e6:c8:84:02	-81
00:0c:e6:c9:2f:02	-77
00:0c:e6:c8:9f:42	-85
00:0c:e6:c8:88:42	-89
00:0c:e6:c8:a0:02	-86
00:0c:e6:c8:9d:02	-36
00:0c:e6:c8:92:02	-52
00:0c:e6:c8:9d:42	-52
00:0c:e6:c9:30:02	-53
00:0c:e6:c8:93:02	-54
00:0c:e6:c8:92:42	-70
00:0c:e6:c8:95:02	-58
00:0c:e6:c8:95:42	-75
00:0c:e6:c9:30:42	-66
00:0c:e6:c8:94:02	-73
00:0c:e6:c8:88:02	-70
00:0c:e6:c8:93:42	-74
00:0c:e6:c8:86:02	-69
00:0c:e6:c8:9f:02	-73
00:0c:e6:c9:31:02	-75
00:0c:e6:c8:96:02	-76
00:0c:e6:c8:78:02	-76
00:0c:e6:c8:9c:02	-81
00:0c:e6:c8:84:02	-81
00:0c:e6:c9:2f:02	-77
00:0c:e6:c8:9f:42	-85
00:0c:e6:c8:88:42	-89
00:0c:e6:c8:a0:02	-86
00:0c:e6:c8:9d:02	-36
00:0c:e6:c8:92:02	-52
00:0c:e6:c8:9d:42	-52
00:0c:e6:c9:30:02	-53
00:0c:e6:c8:93:02	-54
00:0c:e6:c8:92:42	-70
00:0c:e6:c8:95:02	-58
00:0c:e6:c8:95:42	-75
00:0c:e6:c9:30:42	-66
00:0c:e6:c8:94:02	-73
00:0c:e6:c8:88:02	-70
00:0c:e6:c8:93:42	-74
00:0c:e6:c8:86:02	-69
00:0c:e6:c8:9f:02	-73
00:0c:e6:c9:31:02	-75
00:0c:e6:c8:96:02	-76
00:0c:e6:c8:78:02	-76
00:0c:e6:c8:9c:02	-81
00:0c:e6:c8:84:02	-81
00:0c:e6:c9:2f:02	-77
00:0c:e6:c8:9f:42	-85
00:0c:e6:c8:88:42	-89
00:0c:e6:c8:a0:02	-86
00:0c:e6:c8:9d:02	-36
00:0c:e6:c8:92:02	-50
00:0c:e6:c8:9d:42	-57
00:0c:e6:c9:30:02	-54
00:0c:e6:c8:93:02	-54
00:0c:e6:c8:92:42	-68
00:0c:e6:c8:95:02	-63
00:0c:e6:c8:95:42	-75
00:0c:e6:c9:30:42	-66
00:0c:e6:c8:94:02	-71
00:0c:e6:c8:88:02	-74
00:0c:e6:c8:93:42	-76
00:0c:e6:c8:86:02	-75
00:0c:e6:c8:9f:02	-72
00:0c:e6:c9:31:02	-73
00:0c:e6:c8:96:02	-69
00:0c:e6:c8:78:02	-82
00:0c:e6:c8:9c:02	-81
00:0c:e6:c8:84:02	-80
00:0c:e6:c9:2f:02	-77
00:0c:e6:c8:9f:42	-85
00:0c:e6:c8:88:42	-89
00:0c:e6:c8:a0:02	-86
00:0c:e6:c8:96:42	-90
00:0c:e6:c8:9d:02	-36
00:0c:e6:c8:92:02	-50
00:0c:e6:c8:9d:42	-57
00:0c:e6:c9:30:02	-54
00:0c:e6:c8:93:02	-54
00:0c:e6:c8:92:42	-68
00:0c:e6:c8:95:02	-63
00:0c:e6:c8:95:42	-75
00:0c:e6:c9:30:42	-66
00:0c:e6:c8:94:02	-71
00:0c:e6:c8:88:02	-74
00:0c:e6:c8:93:42	-76
00:0c:e6:c8:86:02	-75
00:0c:e6:c8:9f:02	-72
00:0c:e6:c9:31:02	-73
00:0c:e6:c8:96:02	-69
00:0c:e6:c8:78:02	-82
00:0c:e6:c8:9c:02	-81
00:0c:e6:c8:84:02	-80
00:0c:e6:c9:2f:02	-77
00:0c:e6:c8:9f:42	-85
00:0c:e6:c8:88:42	-89
00:0c:e6:c8:a0:02	-86
00:0c:e6:c8:96:42	-90
00:0c:e6:c8:9d:02	-39
00:0c:e6:c8:92:02	-53
00:0c:e6:c8:9d:42	-51
00:0c:e6:c9:30:02	-58
00:0c:e6:c8:93:02	-57
00:0c:e6:c8:92:42	-69
00:0c:e6:c8:95:02	-61
00:0c:e6:c8:95:42	-84
00:0c:e6:c9:30:42	-68
00:0c:e6:c8:94:02	-71
00:0c:e6:c8:88:02	-74
00:0c:e6:c8:93:42	-76
00:0c:e6:c8:86:02	-76
00:0c:e6:c8:9f:02	-76
00:0c:e6:c9:31:02	-73
00:0c:e6:c8:96:02	-76
00:0c:e6:c8:78:02	-82
00:0c:e6:c8:84:02	-86
00:0c:e6:c8:96:42	-90
00:0c:e6:c8:9d:02	-39
00:0c:e6:c8:92:02	-53
00:0c:e6:c8:9d:42	-51
00:0c:e6:c9:30:02	-58
00:0c:e6:c8:93:02	-57
00:0c:e6:c8:92:42	-69
00:0c:e6:c8:95:02	-61
00:0c:e6:c8:95:42	-84
00:0c:e6:c9:30:42	-68
00:0c:e6:c8:94:02	-71
00:0c:e6:c8:88:02	-74
00:0c:e6:c8:93:42	-76
00:0c:e6:c8:86:02	-76
00:0c:e6:c8:9f:02	-76
00:0c:e6:c9:31:02	-73
00:0c:e6:c8:96:02	-76
00:0c:e6:c8:78:02	-82
00:0c:e6:c8:84:02	-86
00:0c:e6:c8:96:42	-90
00:0c:e6:c8:9d:02	-35
00:0c:e6:c8:92:02	-50
00:0c:e6:c8:9d:42	-54
00:0c:e6:c9:30:02	-54
00:0c:e6:c8:93:02	-56
00:0c:e6:c8:92:42	-67
00:0c:e6:c8:95:02	-60
00:0c:e6:c8:95:42	-84
00:0c:e6:c9:30:42	-69
00:0c:e6:c8:94:02	-68
00:0c:e6:c8:88:02	-69
00:0c:e6:c8:93:42	-79
00:0c:e6:c8:86:02	-71
00:0c:e6:c8:9f:02	-73
00:0c:e6:c9:31:02	-68
00:0c:e6:c8:96:02	-77
00:0c:e6:c8:78:02	-75
00:0c:e6:c8:84:02	-78
00:0c:e6:c8:96:42	-83
00:0c:e6:c8:9d:02	-35
00:0c:e6:c8:92:02	-50
00:0c:e6:c8:9d:42	-54
00:0c:e6:c9:30:02	-54
00:0c:e6:c8:93:02	-56
00:0c:e6:c8:92:42	-67
00:0c:e6:c8:95:02	-60
00:0c:e6:c8:95:42	-84
00:0c:e6:c9:30:42	-69
00:0c:e6:c8:94:02	-68
00:0c:e6:c8:88:02	-69
00:0c:e6:c8:93:42	-79
00:0c:e6:c8:86:02	-71
00:0c:e6:c8:9f:02	-73
00:0c:e6:c9:31:02	-68
00:0c:e6:c8:96:02	-77
00:0c:e6:c8:78:02	-75
00:0c:e6:c8:84:02	-78
