1352057601296
eduroam,00:0c:e6:c8:9d:02,-33,2412
eduroam,00:0c:e6:c8:92:02,-45,2412
eduroam,00:0c:e6:c8:9d:42,-56,5180
eduroam,00:0c:e6:c9:30:02,-56,2437
eduroam,00:0c:e6:c8:93:02,-57,2412
eduroam,00:0c:e6:c8:92:42,-65,5180
eduroam,00:0c:e6:c8:95:02,-64,2412
eduroam,00:0c:e6:c8:95:42,-73,5180
eduroam,00:0c:e6:c9:30:42,-69,5180
eduroam,00:0c:e6:c8:94:02,-76,2412
eduroam,00:0c:e6:c8:94:42,-78,5180
eduroam,00:0c:e6:c8:88:02,-73,2412
eduroam,00:0c:e6:c8:93:42,-83,5180
eduroam,00:0c:e6:c8:86:02,-74,2412
eduroam,00:0c:e6:c8:9f:02,-78,2412
eduroam,00:0c:e6:c9:31:02,-80,2437
eduroam,00:0c:e6:c8:96:42,-89,5180
eduroam,00:0c:e6:c8:96:02,-78,2412
eduroam,00:0c:e6:c8:78:02,-81,2412
eduroam,00:0c:e6:c8:9c:02,-84,2412
eduroam,00:0c:e6:c9:2f:02,-92,2437

1352057602296
eduroam,00:0c:e6:c8:9d:02,-33,2412
eduroam,00:0c:e6:c8:92:02,-45,2412
eduroam,00:0c:e6:c8:9d:42,-56,5180
eduroam,00:0c:e6:c9:30:02,-56,2437
eduroam,00:0c:e6:c8:93:02,-57,2412
eduroam,00:0c:e6:c8:92:42,-65,5180
eduroam,00:0c:e6:c8:95:02,-64,2412
eduroam,00:0c:e6:c8:95:42,-73,5180
eduroam,00:0c:e6:c9:30:42,-69,5180
eduroam,00:0c:e6:c8:94:02,-76,2412
eduroam,00:0c:e6:c8:94:42,-78,5180
eduroam,00:0c:e6:c8:88:02,-73,2412
eduroam,00:0c:e6:c8:93:42,-83,5180
eduroam,00:0c:e6:c8:86:02,-74,2412
eduroam,00:0c:e6:c8:9f:02,-78,2412
eduroam,00:0c:e6:c9:31:02,-80,2437
eduroam,00:0c:e6:c8:96:42,-89,5180
eduroam,00:0c:e6:c8:96:02,-78,2412
eduroam,00:0c:e6:c8:78:02,-81,2412
eduroam,00:0c:e6:c8:9c:02,-84,2412
eduroam,00:0c:e6:c9:2f:02,-92,2437

1352057603293
eduroam,00:0c:e6:c8:9d:02,-34,2412
eduroam,00:0c:e6:c8:92:02,-45,2412
eduroam,00:0c:e6:c8:9d:42,-60,5180
eduroam,00:0c:e6:c9:30:02,-47,2437
eduroam,00:0c:e6:c8:93:02,-52,2412
eduroam,00:0c:e6:c8:92:42,-71,5180
eduroam,00:0c:e6:c8:95:02,-63,2412
eduroam,00:0c:e6:c8:95:42,-73,5180
eduroam,00:0c:e6:c9:30:42,-73,5180
eduroam,00:0c:e6:c8:94:02,-68,2412
eduroam,00:0c:e6:c8:88:02,-74,2412
eduroam,00:0c:e6:c8:93:42,-78,5180
eduroam,00:0c:e6:c8:86:02,-70,2412
eduroam,00:0c:e6:c8:9f:02,-75,2412
eduroam,00:0c:e6:c9:31:02,-74,2437
eduroam,00:0c:e6:c8:96:42,-89,5180
eduroam,00:0c:e6:c8:96:02,-75,2412
eduroam,00:0c:e6:c8:78:02,-76,2412
eduroam,00:0c:e6:c8:9c:02,-81,2412
eduroam,00:0c:e6:c9:2f:02,-92,2437
eduroam,00:0c:e6:c8:84:02,-77,2412
eduroam,00:0c:e6:c8:9f:42,-92,5180

1352057604296
eduroam,00:0c:e6:c8:9d:02,-34,2412
eduroam,00:0c:e6:c8:92:02,-45,2412
eduroam,00:0c:e6:c8:9d:42,-60,5180
eduroam,00:0c:e6:c9:30:02,-47,2437
eduroam,00:0c:e6:c8:93:02,-52,2412
eduroam,00:0c:e6:c8:92:42,-71,5180
eduroam,00:0c:e6:c8:95:02,-63,2412
eduroam,00:0c:e6:c8:95:42,-73,5180
eduroam,00:0c:e6:c9:30:42,-73,5180
eduroam,00:0c:e6:c8:94:02,-68,2412
eduroam,00:0c:e6:c8:88:02,-74,2412
eduroam,00:0c:e6:c8:93:42,-78,5180
eduroam,00:0c:e6:c8:86:02,-70,2412
eduroam,00:0c:e6:c8:9f:02,-75,2412
eduroam,00:0c:e6:c9:31:02,-74,2437
eduroam,00:0c:e6:c8:96:42,-89,5180
eduroam,00:0c:e6:c8:96:02,-75,2412
eduroam,00:0c:e6:c8:78:02,-76,2412
eduroam,00:0c:e6:c8:9c:02,-81,2412
eduroam,00:0c:e6:c9:2f:02,-92,2437
eduroam,00:0c:e6:c8:84:02,-77,2412
eduroam,00:0c:e6:c8:9f:42,-92,5180

1352057605298
eduroam,00:0c:e6:c8:9d:02,-36,2412
eduroam,00:0c:e6:c8:92:02,-52,2412
eduroam,00:0c:e6:c8:9d:42,-50,5180
eduroam,00:0c:e6:c9:30:02,-50,2437
eduroam,00:0c:e6:c8:93:02,-55,2412
eduroam,00:0c:e6:c8:92:42,-72,5180
eduroam,00:0c:e6:c8:95:02,-65,2412
eduroam,00:0c:e6:c8:95:42,-75,5180
eduroam,00:0c:e6:c9:30:42,-72,5180
eduroam,00:0c:e6:c8:94:02,-72,2412
eduroam,00:0c:e6:c8:88:02,-71,2412
eduroam,00:0c:e6:c8:93:42,-77,5180
eduroam,00:0c:e6:c8:86:02,-68,2412
eduroam,00:0c:e6:c8:9f:02,-73,2412
eduroam,00:0c:e6:c9:31:02,-74,2437
eduroam,00:0c:e6:c8:96:42,-92,5180
eduroam,00:0c:e6:c8:96:02,-77,2412
eduroam,00:0c:e6:c8:78:02,-79,2412
eduroam,00:0c:e6:c8:9c:02,-81,2412
eduroam,00:0c:e6:c8:84:02,-81,2412
eduroam,00:0c:e6:c8:9f:42,-92,5180

1352057606293
eduroam,00:0c:e6:c8:9d:02,-36,2412
eduroam,00:0c:e6:c8:92:02,-52,2412
eduroam,00:0c:e6:c8:9d:42,-50,5180
eduroam,00:0c:e6:c9:30:02,-50,2437
eduroam,00:0c:e6:c8:93:02,-55,2412
eduroam,00:0c:e6:c8:92:42,-72,5180
eduroam,00:0c:e6:c8:95:02,-65,2412
eduroam,00:0c:e6:c8:95:42,-75,5180
eduroam,00:0c:e6:c9:30:42,-72,5180
eduroam,00:0c:e6:c8:94:02,-72,2412
eduroam,00:0c:e6:c8:88:02,-71,2412
eduroam,00:0c:e6:c8:93:42,-77,5180
